ltable_id,rtable_id,label
52086898,91664569,1
66468324,57189752,1
83726742,84889691,1
60583815,70851782,1
56194318,82372668,1
90118377,39172032,1
94512766,29914496,1
35724064,42916115,1
45145764,96544130,1
76912421,93005874,1
77338417,77697394,1
84102458,71563970,1
86355040,92894304,1
65894144,78253269,1
57362612,86250508,1
63744270,73459517,1
96712384,8289216,1
62569432,43763158,1
457467,66316343,1
86941968,41790027,1
88216489,48451550,1
93986462,73812685,1
42089297,84918364,1
38404089,63546088,1
1033917,19143488,1
1644190,40357787,1
18070783,62569432,1
17557758,19744218,1
78773895,43562027,1
87120193,19934535,1
48440405,25340730,1
98669404,34480831,1
54689761,81164999,1
1253002,22894971,1
36711460,33983082,1
889880,31225471,1
44772050,67415262,1
84964931,91650188,1
47444077,31228902,1
88047279,92992548,1
97937089,62773065,1
89749927,51984550,1
26871941,2933946,1
44542160,24052138,1
12757452,37497854,1
4819742,10657396,1
33998454,76912421,1
60527373,48305046,1
23795615,42140129,1
51243278,91497919,1
35536212,42822503,1
38017299,65153939,1
4819742,19811191,1
29545459,65153939,1
36868284,49326336,1
61410320,95666440,1
54689761,61306190,1
21865403,86739887,1
39238648,44570489,1
34073752,59382677,1
24488085,53587495,1
82795747,35857792,1
36864471,83811068,1
28552327,35320916,1
56562331,32904975,1
45034536,44051779,1
14515609,50129119,1
77257977,31826558,1
71861753,98575850,1
50576791,72698031,1
64892592,86820843,1
41928974,77470441,1
23918330,88874092,1
87637930,46111836,1
42324840,52265517,1
93719349,83448526,1
95345402,42796738,1
87967305,72339073,1
75910021,90477916,1
45001854,58621168,1
96716900,70849536,1
44483408,43700412,1
4342807,18321642,1
81488948,95679247,1
75488221,93836358,1
67147203,75486692,1
88829158,92624064,1
1887783,63297771,1
37284100,53576352,1
41570143,42906184,1
75910055,50499731,1
18755950,47072548,1
25593960,47933104,1
47889081,41790027,1
41343111,41116737,1
45840265,92894304,1
35405134,51590645,1
65724315,76066404,1
98657220,98808067,1
49550463,32399088,1
43328662,32769865,1
72266014,92992548,1
98767698,36671245,1
96986336,2380670,1
36761895,52200023,1
20885609,29858529,1
51278033,53837571,1
34532774,48541239,1
44568249,25577348,1
25577348,31313438,1
26055339,50323139,1
62911,59787361,1
27505297,68477999,1
49430792,39697900,1
44752120,41343111,1
65983637,96986336,1
56275224,87120193,1
22377043,51313060,1
46652889,80250895,1
35915008,47313770,1
70351063,35610900,1
65813186,85463636,1
3432365,43570042,1
51590645,37035540,1
75128379,45511817,1
63297771,76359628,1
75397904,52460480,1
260753,38352004,1
30137226,96234030,1
70431060,76495429,1
89710725,27908001,1
50552219,53951521,1
90118377,49860479,1
52993309,46987758,1
43562027,83006494,1
26466300,62240391,1
82447200,29054640,1
56676909,51946981,1
43106906,54685720,1
62825929,76893002,1
64029523,82640108,1
1444713,57862639,1
3079056,29524431,1
1367517,19089912,1
47138182,51599647,1
96029766,82447200,1
56183375,21659072,1
37325141,48138830,1
52446350,91193296,1
24569479,50986653,1
45291729,56230100,1
42663954,56183375,1
18587726,4030876,1
84268155,1367517,1
17562112,41705358,1
1613425,29054640,1
24139438,87542445,1
65655694,46627365,1
92703896,18394686,1
75426867,78512798,1
13585097,80652568,1
40988189,45669277,1
38514580,49621569,1
84443280,55951938,1
87542445,22926196,1
89749927,97348432,1
45256979,47072548,1
33209790,82258841,1
23918330,62773065,1
27357994,72324795,1
73327923,72698031,1
61498847,50502911,1
52385985,76653432,1
37667502,78524102,1
37708089,36868284,1
59868206,77400102,1
70318728,1644190,1
58580596,55754796,1
76062815,33063024,1
84888111,52101570,1
29833960,27999294,1
21856623,50564353,1
82440142,69928941,1
43328662,90809669,1
83187166,82122672,1
45510566,89059866,1
44448010,77257977,1
47889081,75397904,1
86430513,86785250,1
25266215,26466300,1
44933260,39164471,1
53628957,47313770,1
18321642,24414199,1
98589216,65960689,1
35529221,46751472,1
15219566,68696736,1
84442012,58772012,1
83381137,70811582,1
62911,76688928,1
70849536,35731483,1
29204789,36911227,1
14399173,52185117,1
47072548,9937440,1
56115346,62392977,1
84889691,81168050,1
82877360,32868569,1
62368315,35978749,1
59530385,53587495,1
98401407,41113112,1
43742368,52165787,1
97563189,58962954,1
56634824,57404510,1
59089175,75397904,1
48124573,68284224,1
71489113,78504460,1
50576791,73327923,1
26095201,55471505,1
76305683,65913287,1
67886999,53381951,1
32868569,63587638,1
96142146,22286818,1
56953925,98595213,1
95345402,20596445,1
22718788,43718685,1
35759560,47887901,1
62380727,67035709,1
11619753,39263130,1
22804415,64607522,1
33444908,97198719,1
14515609,76305683,1
34446457,54697856,1
93464280,65275494,1
92944350,66534063,1
79589897,49967223,1
78504460,63897872,1
98133967,93010788,1
25574963,25820683,1
45256979,27357994,1
69083604,52762800,1
56989328,83472763,1
13249901,82372668,1
52323484,64928819,1
889880,8447535,1
60038145,84668470,1
89611718,89710725,1
16177635,34000213,1
85042149,3103984,1
33538650,43895439,1
13356205,98401407,1
260753,35405475,1
30835489,95459030,1
84438504,82122672,1
37994614,52417851,1
50915848,66778692,1
96716900,48105790,1
61649172,69360418,1
35365744,37915790,1
9390933,22665123,1
21658780,28927993,1
22563019,88531218,1
78512798,79449686,1
76369891,36900730,1
44805563,59120183,1
10657396,5540302,1
4342807,42541532,1
32742572,41077263,1
55718937,30429353,1
87530028,9564204,1
6331948,64283426,1
53058929,31203092,1
21078486,74192889,1
40752015,54882233,1
82372668,83517359,1
43328662,42140129,1
24216669,68639106,1
85257651,51543842,1
55544480,72834363,1
37555027,45853159,1
5042118,22858953,1
22819422,45965279,1
42981396,97547150,1
77720212,39562985,1
14515609,65913287,1
26055339,22352677,1
62936992,69005400,1
60979507,65048923,1
53628957,82440142,1
71989322,75017710,1
78907033,93145066,1
50903406,63223933,1
62909298,51313060,1
54603661,26453577,1
41323253,37892018,1
86069814,81077464,1
44438508,51313060,1
64313181,54631751,1
68280046,52263925,1
2380670,85304830,1
47164036,49795060,1
39463606,77107182,1
95806145,84107754,1
64773733,35431801,1
20647957,67554678,1
32397021,48318366,1
53084442,79567549,1
27198925,37471512,1
95187934,75447635,1
17102814,32763428,1
56854298,97150870,1
22650533,26095201,1
93532842,29989451,1
95290520,9513553,1
50986653,80552353,1
97174200,80159310,1
59376223,76359628,1
22122745,87530028,1
9315119,56677319,1
34081588,47021845,1
97563189,28636625,1
38352004,35405475,1
22034280,35943444,1
64773733,48307629,1
70912871,71677838,1
96234030,98204010,1
33586613,71389798,1
66113073,81948691,1
43547655,77427895,1
98424047,30190432,1
51298170,52165787,1
53598501,82713067,1
81534664,98157399,1
93007560,39882549,1
35731483,98665740,1
88756084,78845222,1
41462410,63223933,1
47313770,89031582,1
89117065,38705578,1
56630559,89402442,1
58752398,87951789,1
34407266,48185550,1
70082735,45074607,1
28827747,42074511,1
87229040,59530385,1
88531218,48435137,1
90923900,79589897,1
24268406,60334696,1
41116737,22665123,1
63421318,26937308,1
29052128,43562027,1
74276973,87967305,1
50384793,74669833,1
82583255,93444928,1
86509269,45376232,1
24216669,83517359,1
19984841,22665123,1
45194309,46060858,1
83448526,41485546,1
81401831,71856744,1
19738167,32407447,1
3767863,84239105,1
54169443,57890975,1
56902092,66051813,1
48014318,67647713,1
69821747,74399700,1
47840381,53381951,1
57426892,57879867,1
40988189,19811191,1
85474100,68068024,1
25695404,44644082,1
36182195,93611703,1
43780660,24569479,0
42893889,46219568,0
48650597,27935191,0
96234030,53711572,0
58599683,32887006,0
50691452,49832619,0
51570027,53073800,0
74329118,35950727,0
1959777,19452503,0
67374175,13939571,0
58752398,68927016,0
35959374,72164444,0
69891395,55649716,0
40225828,72164444,0
68935383,82372668,0
70269940,63899223,0
96103130,91880654,0
35565212,65693495,0
57404510,73697689,0
75383195,78989521,0
31970255,37007640,0
25866919,35626804,0
70849536,46219568,0
78361157,35626804,0
22926196,82270293,0
43953336,6403220,0
25282467,71406090,0
45853159,45040539,0
28064886,84301060,0
60181035,69414172,0
89710725,90809669,0
83592973,53041457,0
78504460,66985132,0
50250903,80450571,0
66051813,89792967,0
83187166,42128318,0
6798938,22166909,0
60957811,56978730,0
48106319,66830476,0
47388064,69401250,0
43904710,76430335,0
42055621,35731483,0
97174200,83579294,0
42485302,52323484,0
90036333,73206233,0
31228902,50926478,0
52086898,47336087,0
95187934,48046242,0
22352677,77262877,0
64136504,72117430,0
47250943,77241153,0
39164471,75306045,0
80825062,77804545,0
67708166,60140672,0
61901788,20596445,0
19082435,2284449,0
46980585,32204159,0
83073418,69401250,0
77073994,65687036,0
50775039,60735508,0
56278238,46219568,0
65529136,90809669,0
40978236,55343673,0
5660795,45641488,0
18404871,69401250,0
21376390,78072487,0
28842793,19744218,0
57322751,45145764,0
67738615,41160429,0
18246146,72164444,0
4653122,16860122,0
49795060,55268831,0
11655051,78600248,0
70431060,77595897,0
30835489,4030876,0
84274296,89710725,0
64159490,86941968,0
8282084,91216899,0
70811582,31225471,0
82696649,56978730,0
5540302,23958745,0
44994764,71725022,0
17869090,95187934,0
74519010,28879558,0
35122049,56865642,0
13198918,85223368,0
50509455,21856623,0
46219568,91880654,0
54685720,52385985,0
88857237,98849797,0
26298809,69401250,0
94750224,52196594,0
67886999,83726742,0
94617051,82877360,0
60733486,50926478,0
91193296,28224541,0
32904975,44683999,0
5355657,45550541,0
55037684,60620577,0
78361157,25866919,0
75318821,72164444,0
31430149,5628683,0
89468810,23795615,0
43780660,78600248,0
75823632,50986653,0
28608094,52200023,0
79069245,86146945,0
86739887,35056389,0
54528527,48701388,0
85690398,34934382,0
98419887,91880654,0
87542445,60105781,0
40668779,74525970,0
81137394,33138819,0
46980585,48448790,0
51599647,60181035,0
60508722,37530368,0
89402442,91877800,0
41705358,40160836,0
31831570,88855243,0
60558385,81351830,0
15384683,46219568,0
6563327,77028778,0
13312849,56594170,0
83073418,31303836,0
75740074,78072487,0
66123367,43265908,0
55982328,35122049,0
50884367,24569479,0
97563189,71562627,0
33722688,66113073,0
83187166,23958745,0
31291687,63587638,0
55136447,45902708,0
41670548,81077464,0
68933016,49832619,0
93246129,51210646,0
45511817,72164444,0
48460349,35705561,0
68731378,67460989,0
95457597,63899223,0
25349351,67460989,0
86509269,75017710,0
20551993,5628683,0
88849665,89493786,0
25994569,69321862,0
76837534,49415669,0
44570489,68406571,0
28810852,24569479,0
27322411,16860122,0
43961262,81439789,0
53576352,45145764,0
69783068,25356853,0
67556867,84135482,0
56562331,47811018,0
86860371,84135482,0
41937003,37122066,0
80825062,5628683,0
64433709,63899223,0
57023339,89959697,0
72266014,43904710,0
68927016,73697689,0
45328663,91761393,0
56865642,23958745,0
40741504,27880636,0
71149914,74418772,0
51280173,69401250,0
41184909,80489256,0
32682669,64891949,0
96755227,57492067,0
76467524,84135482,0
80310375,45040539,0
44420446,69401250,0
47115585,44729677,0
58076544,82270293,0
98077329,36811471,0
77016050,32308545,0
55212927,76292519,0
37080340,24569479,0
71378693,71489113,0
86961593,27611218,0
59671298,21599943,0
77398411,49421369,0
1444713,27880636,0
54637257,40735339,0
67059288,41323253,0
54882233,46219568,0
37708089,35731483,0
478870,56839222,0
63623853,50915848,0
55667225,86146945,0
16482355,4030876,0
50334755,2101868,0
56768821,48818759,0
43763158,38970099,0
83865712,91026985,0
46246978,29319775,0
27286069,889880,0
70269940,31292975,0
93569607,71725022,0
7083119,72145468,0
54616332,63223933,0
53257702,36875298,0
69927371,47313770,0
46824556,27426123,0
39306190,55983513,0
34686093,73697689,0
96093457,83328707,0
50944416,83579294,0
92894304,60601478,0
83811068,91573353,0
71147841,19391710,0
59037208,59100632,0
66447084,83328707,0
45510566,90809669,0
82713067,86146945,0
53451198,13802221,0
96890525,27087295,0
45101441,53628957,0
22343819,32769865,0
35120725,33104248,0
65931181,65983812,0
96093457,22034280,0
93569607,27312735,0
59598011,91880654,0
62090829,74399700,0
39381887,49621569,0
83006494,65606908,0
32638940,71068677,0
70326774,59100632,0
20566424,90071261,0
25239030,37634878,0
41113112,91880654,0
64511013,62911,0
24360041,68731378,0
35320916,38117313,0
28950826,17517797,0
53516856,92894304,0
31373426,84965377,0
57879867,78891929,0
50426062,22537653,0
83701427,49832619,0
68477834,38118876,0
48748907,45049276,0
17124871,67358090,0
95267942,38118876,0
209977,51984550,0
71725022,24804998,0
48435137,77595897,0
85542042,19391710,0
87120193,46219568,0
62136832,27312735,0
79593673,65445054,0
77400102,83579294,0
63744711,72164444,0
22650533,72164444,0
63542010,84780185,0
9315119,27935191,0
37532089,457768,0
38823136,32015071,0
37497854,63390660,0
25409167,32015071,0
89710725,49389500,0
70349654,1970599,0
37879313,69221931,0
44144365,46219568,0
77424589,57492067,0
63697794,1613425,0
48625658,70326774,0
62172007,37427126,0
64323838,74525970,0
84697625,11364095,0
67963843,76292519,0
47684966,46219568,0
41256110,76430335,0
69863476,69927371,0
44557157,78989521,0
88773659,36022457,0
38719384,11484166,0
90477916,80714779,0
50930544,44810316,0
66612960,72058257,0
69346431,66817157,0
66355149,84079608,0
70665219,6798938,0
44994764,74938837,0
88549840,78241304,0
80867192,46219568,0
43953759,91880654,0
46219568,1613425,0
70318728,96582714,0
31142513,55031719,0
81902222,64260575,0
35226371,93978472,0
50487142,34934382,0
95459030,47313770,0
39877339,47336087,0
56787838,91761393,0
53576352,84135482,0
85845923,69401250,0
47250943,45792041,0
45719431,59603024,0
30865062,87634135,0
46100236,98749719,0
95436764,40981278,0
66982137,11484166,0
46727497,24903770,0
56989328,91877800,0
73810179,31225471,0
45864250,28738167,0
4422385,13198918,0
90893220,38705578,0
37080340,60644537,0
81395161,30217405,0
87043717,50552219,0
56993303,56379271,0
62628948,37634878,0
15510280,5628683,0
80240194,91880654,0
89959697,88984856,0
34961217,90809669,0
2674532,47948274,0
44690743,61938708,0
26000261,31225471,0
56417965,31225471,0
71412528,30719223,0
67726484,38118876,0
59376223,77804545,0
38131875,65372331,0
62569432,64260575,0
70986173,80552353,0
61901788,54237297,0
68489179,52341668,0
55718937,91880654,0
66752971,63899223,0
77595897,23958745,0
43562027,55471505,0
98423908,85646035,0
2144839,20647957,0
68731378,47688199,0
68725256,80753512,0
70351063,53951521,0
69414172,38118876,0
38492586,91216899,0
59311367,4030876,0
57619335,76305683,0
34996246,82270293,0
77369375,35626804,0
31225471,85690398,0
41937003,31225471,0
62392977,51987274,0
64830611,20383993,0
24351352,38849390,0
95290520,3079056,0
36043672,80714779,0
52109003,33138819,0
28750198,54237297,0
63292418,50250903,0
49652516,25356853,0
98423908,68284224,0
35179465,76066404,0
88855243,45868388,0
57397557,86146945,0
30190432,27999294,0
24147862,66705685,0
2485153,78600248,0
48307629,39883470,0
16860122,17422391,0
71159598,34821146,0
53010211,68752289,0
66649332,69401250,0
97573369,46219568,0
62404947,16295996,0
19947396,31490474,0
47250943,57492067,0
35431801,38461619,0
79879491,23958745,0
45831360,47524277,0
58662702,72164444,0
84239105,9390933,0
75087613,27935191,0
22858953,56989328,0
84274296,70174967,0
50323139,46219568,0
28282387,77748256,0
51946981,71679518,0
38339458,18852131,0
41359069,69401250,0
9564204,14364610,0
66051813,70326774,0
24465407,24569479,0
13802221,84135482,0
48185550,90036333,0
59080465,43994003,0
12103618,90821646,0
49995171,56978730,0
66778692,63623853,0
19744218,77407598,0
32763428,89167001,0
94828896,67028945,0
97348432,45145764,0
39697900,86146945,0
81137394,38083813,0
71952052,23958745,0
47444077,52438492,0
77427895,57657334,0
9978351,89116939,0
17124528,63899223,0
27852334,55268831,0
10246441,66113073,0
40007703,19301010,0
98041228,90677421,0
48307629,25945492,0
55268831,98649507,0
59075657,34934382,0
46556537,63687251,0
20566424,23958745,0
81497694,76430335,0
40752015,46219568,0
68280046,48035811,0
31435374,43265908,0
36864471,83448526,0
36282069,69401250,0
22736212,69401250,0
45145764,45282536,0
52385985,40357787,0
89167001,33138819,0
76748285,61901788,0
7664879,31640964,0
49326336,46219568,0
19945710,70326774,0
24514948,29319775,0
33444908,19427532,0
370268,86146945,0
69346431,5628683,0
56275224,38034518,0
56989328,49832619,0
59075657,57781987,0
70324505,41323253,0
35381368,38492586,0
73711747,61738783,0
65163442,52851190,0
32586695,61938708,0
66982137,32887006,0
69506032,44683999,0
19934535,31225471,0
260753,97573369,0
26726704,50426737,0
52263925,81441228,0
49860479,42103916,0
31157497,14552053,0
43282194,65372331,0
77262877,52851190,0
11543754,33138819,0
38939872,26736430,0
56473324,84135482,0
67366081,24569479,0
28891661,26184134,0
47504703,65693495,0
53073800,75017710,0
83811068,46219568,0
35083271,23447056,0
66705685,38118876,0
71966113,91880654,0
54616332,48369044,0
93007560,74610695,0
47933104,83027890,0
35705561,45074607,0
85304830,41670548,0
48650597,58511637,0
21327467,22775085,0
7344796,49420850,0
28948362,80714779,0
51320865,62307014,0
37036317,49832619,0
77369375,98041228,0
28891661,53355009,0
58526124,32204159,0
58763783,48046242,0
88727182,52200023,0
78022425,86250508,0
66901817,64260575,0
27611218,89468810,0
39520289,49967223,0
96683747,52304649,0
40225828,1644190,0
46613388,63899223,0
44305640,17422391,0
91200665,77748256,0
30539466,88849665,0
65445054,98293160,0
64181180,77748256,0
90821646,31225471,0
8289216,38970099,0
77189808,47524277,0
19945710,73327923,0
28879558,39562985,0
9315119,63053118,0
55471505,93978472,0
64924973,86069814,0
19414126,47182346,0
8282084,91880654,0
50148316,65306765,0
61868091,47948274,0
16101065,32234617,0
27383622,19954065,0
57404510,69401250,0
37892018,88216489,0
10507288,68477834,0
24139438,82270293,0
34073752,21658780,0
64159490,91880654,0
89852549,98857946,0
80182053,41337686,0
75012430,83696197,0
9160265,38118876,0
36022457,47948274,0
84846826,24569479,0
89707882,69927371,0
84888111,82372668,0
81349254,59324937,0
91573353,21004261,0
72145468,46219568,0
51095877,69401250,0
81395161,81280400,0
24415437,65693495,0
70833173,22665123,0
31125761,49832619,0
37667502,5355657,0
79613309,77595897,0
43994003,27935191,0
62898389,46219568,0
56562122,84135482,0
90036333,91880654,0
80500885,27935191,0
60679295,53857753,0
21811068,56562122,0
85241565,21435377,0
78292954,48680065,0
43889395,57791020,0
52851190,18070783,0
54112792,64773733,0
74702654,43904710,0
40356035,51062207,0
75087613,76447164,0
67076258,35915008,0
82042901,25782210,0
49590574,23958745,0
69331499,18070783,0
22074403,76292519,0
46952690,18755950,0
60655494,44683999,0
45840265,40356035,0
46518287,67646392,0
96760735,58755004,0
63882323,56473324,0
26200326,25524118,0
75389886,21658780,0
78767900,47988383,0
58526124,71068677,0
79424848,51899127,0
57380129,74192889,0
32613790,91877800,0
34000213,31225471,0
57611897,96582714,0
38705578,48816613,0
82531103,83579294,0
47446012,46246978,0
25349351,86146945,0
49066670,77748256,0
63744711,41704902,0
66639967,23958745,0
44079366,48435137,0
10484796,54181907,0
82628958,42916115,0
81488948,64773733,0
9789508,84135482,0
64830611,31490474,0
75962303,3598514,0
42354908,72164444,0
75318821,68752289,0
86820843,52304649,0
96635773,23958745,0
19738167,59376223,0
27660804,77804545,0
52555608,68731378,0
41116737,85394877,0
78907033,45902708,0
46974160,77595897,0
55877636,24569479,0
71679518,50426737,0
96683747,75017710,0
58823000,83579294,0
60181035,95409910,0
53711572,76430335,0
31686048,5628683,0
15219566,23958745,0
41647413,11364095,0
51766259,51140258,0
40789105,24569479,0
58948641,42663606,0
21078486,34387261,0
96986336,41670548,0
90023495,54361651,0
16860122,5628683,0
31670057,76430335,0
87317188,59324937,0
67556867,51984550,0
54214061,46219568,0
76024362,59667644,0
19604881,14364610,0
74610695,46219568,0
37587790,39250533,0
9978351,65938144,0
55983513,45753813,0
87454442,32769865,0
35405475,59100632,0
34081588,84023997,0
41312532,96093457,0
84739687,85344876,0
84465814,62380727,0
14590893,23958745,0
30847749,89493786,0
76748285,66718913,0
50781773,31225471,0
75169795,31291687,0
28738167,28556391,0
67400365,25782210,0
83448526,74461011,0
87245644,33063024,0
3846927,28149953,0
18246146,74124966,0
33970939,11364095,0
47146148,44420446,0
38235102,89167001,0
55576195,31225471,0
67076258,76539632,0
46652889,39924028,0
60038145,51210646,0
72737814,12706433,0
46062024,40357787,0
24225119,60508722,0
54852394,23958745,0
31142120,72164444,0
31494805,26824090,0
85646035,42906184,0
82354463,91877800,0
73206113,82843231,0
93010788,68752289,0
31469368,47978923,0
29228441,37122066,0
40735339,82854042,0
33970939,84697625,0
77257977,42103916,0
52425202,34743730,0
78512798,46219568,0
67963843,54452363,0
20596445,69927371,0
93464280,1444713,0
11098395,45282536,0
22909408,43994003,0
74418772,46219568,0
47164036,59546374,0
35857792,57299394,0
48758733,76430335,0
78766806,46219568,0
48625658,56630559,0
31970255,24569479,0
72834363,80753512,0
96573605,81441228,0
22665123,46219568,0
79605689,25945492,0
42354908,25603650,0
731605,77189808,0
91141731,86146945,0
81534664,84135482,0
69674916,52323484,0
82583255,84697625,0
46952690,56594170,0
53737120,73697689,0
9691862,79464526,0
79087826,71679518,0
36900730,46219568,0
24009019,49832619,0
23620990,82640108,0
7250514,57362612,0
1347389,74525970,0
83517359,23958745,0
889880,76430335,0
38402834,38939872,0
59928566,4544706,0
74756753,11098395,0
48106319,53041457,0
64384934,51543842,0
60571140,42796738,0
53303867,56183375,0
66684435,75910021,0
35626804,33059739,0
90949523,56989328,0
40357787,44570489,0
39263130,78845222,0
74329118,63899223,0
57189752,6214990,0
50426062,31789284,0
93986462,51060838,0
9564204,63080272,0
51131711,31225471,0
48818759,28879558,0
76448251,29239928,0
60038145,23795615,0
67358090,47688199,0
50384793,76837534,0
32812864,38823136,0
26055338,95547511,0
56594170,370268,0
68806280,35950727,0
90391225,46219568,0
63662606,97348432,0
77867011,74525970,0
68731378,76430335,0
59445008,84697625,0
54237297,19391710,0
85394877,25603650,0
25200950,13198918,0
37287476,82854042,0
59927721,69401250,0
67986899,63223933,0
26095201,84031127,0
7189900,48448790,0
54685720,67646392,0
81395161,90809669,0
52012211,70877243,0
4342807,62307014,0
59382677,80489256,0
73032422,18908808,0
46219568,63697794,0
36162270,72058257,0
84909323,52152289,0
58098284,44736122,0
94617051,37471512,0
53857753,54053670,0
56677319,85463636,0
66053411,74610695,0
69005400,80867192,0
63861545,42895870,0
35731483,53576352,0
94235955,22775085,0
70291557,70326774,0
98293160,90949523,0
64207699,25945492,0
41944826,81349254,0
49967223,70981106,0
34407303,57887557,0
34743730,77595897,0
40331344,6331948,0
52165787,69401250,0
23230393,4030876,0
46015351,35120725,0
30639668,51937161,0
62936992,57763796,0
4356136,8281130,0
52863298,56787838,0
86557034,46219568,0
35978749,13198918,0
46030392,75318821,0
78292954,32204159,0
19391710,5628683,0
80918812,39562985,0
84079608,5628683,0
84823689,48014318,0
34934382,56865642,0
44636780,51543842,0
48486773,50985477,0
40357787,31225471,0
98647730,44448010,0
40981278,58307266,0
87530028,46219568,0
91284683,93998038,0
35900099,86146945,0
44079366,38118876,0
66764285,21658780,0
12450038,19898767,0
42604445,69681239,0
89357064,79464526,0
40357787,58755004,0
80873556,37410150,0
53737120,69401250,0
25524118,38999825,0
35547549,46219568,0
62867651,38118876,0
52332060,96755227,0
44483408,46219568,0
95788465,35669299,0
45864250,37400134,0
19452503,67054673,0
20596445,25603650,0
32710705,83579294,0
98649507,87413186,0
889880,68477834,0
63687251,38118876,0
6690435,76430335,0
83075662,50926478,0
44570489,31225471,0
13750159,27935191,0
35431801,23958745,0
62628948,17124528,0
93978472,81280400,0
29914496,27087295,0
75224279,83187166,0
56341889,37325141,0
40752015,18996777,0
13312849,76430335,0
34870253,84977888,0
23958745,4123023,0
41077263,45913161,0
37463999,32769865,0
44690743,81439789,0
40610417,21004261,0
44636780,23958745,0
53084442,72164444,0
72698031,30217405,0
75087613,60571140,0
74977464,48451550,0
91101139,47264359,0
92956756,51946981,0
84698874,44775009,0
32592713,62153599,0
63362179,49832619,0
50183657,83448526,0
39203102,66076016,0
24017509,23230393,0
45719431,31225471,0
55136447,50552219,0
7250514,91650188,0
75397904,97711225,0
31225471,86146945,0
41561456,87343722,0
86661317,35213351,0
80873556,41901856,0
35705561,91880654,0
39444250,47504703,0
63984980,31225471,0
45550541,80753512,0
81356938,37360366,0
83381137,55083667,0
48678537,54361651,0
40077939,80768725,0
88047279,34392254,0
23836667,91706982,0
73353855,47524277,0
64891949,91880654,0
33444908,83811068,0
59564519,20770808,0
90718213,72164444,0
19073457,70197976,0
74120132,75447635,0
60527373,56834248,0
51823526,5355657,0
88756084,55744182,0
58580596,57362612,0
74525970,77241153,0
34394797,71713979,0
66468324,24539976,0
46556537,80714779,0
80835653,41856077,0
33209790,50926478,0
44418026,41867761,0
26736430,9315119,0
74722865,65372331,0
22704036,55687211,0
71116679,40357787,0
97516345,91880654,0
71855539,5628683,0
37287476,46219568,0
46935854,56865642,0
54538502,91761393,0
56379271,78241304,0
25994569,69927371,0
69331499,50926478,0
66447084,47988383,0
69838310,83095015,0
27976942,41944826,0
63413885,44570489,0
44637989,63928436,0
88590575,32295090,0
68374652,64603834,0
35536212,96999491,0
44570489,21599943,0
60109495,33633736,0
34887025,91880654,0
16177635,40610417,0
23311434,29052128,0
69674916,84135482,0
58307266,69530921,0
56978730,24569479,0
98767698,32769865,0
25695404,33722688,0
62569432,28891661,0
39143725,30217405,0
64773733,22736212,0
50509455,69401250,0
36671245,70318728,0
84274296,54181907,0
22736212,63080272,0
57781987,40356035,0
79859731,91650188,0
14701615,31585097,0
86036015,43091056,0
46824556,47115585,0
86785250,71149437,0
62368104,31302151,0
26736430,84135482,0
91519193,97573369,0
28748603,54361651,0
84668470,34934382,0
64892592,31469368,0
85265980,63872198,0
21918296,23958745,0
43409810,80753512,0
30554240,13750159,0
87229040,46219568,0
27611218,72834363,0
68725256,84135482,0
1778391,23958745,0
36439966,41113112,0
92703896,55343673,0
52605917,27135511,0
56473324,44683999,0
42299605,70601468,0
32638940,76292519,0
45226909,24659909,0
13760497,35626804,0
52417851,26824090,0
18852131,76430335,0
57380129,5628683,0
33633736,77748256,0
92647013,23447056,0
24445141,43106906,0
35724064,23958745,0
71068677,24569479,0
55718937,96845495,0
78964436,77073994,0
72455141,33063024,0
9789508,55744182,0
61938708,57492067,0
82713067,63746156,0
86404548,83579294,0
34500339,77308213,0
55982328,72164444,0
33783807,45688312,0
96986336,56619455,0
12484415,4030876,0
78690524,74938837,0
27357994,96544130,0
36087441,32769865,0
67254699,52323484,0
76113735,31469368,0
50930544,80310375,0
69912633,70326774,0
50576791,63561929,0
27312735,51946981,0
81948691,33950628,0
95279584,27880636,0
32742572,67963843,0
90949523,23958745,0
21180493,3598514,0
59546374,49326336,0
64607522,23958745,0
54169443,77279324,0
23498700,8281130,0
55754796,79859731,0
38149907,84079608,0
48105790,54595406,0
91141731,73206233,0
39444250,70326774,0
97174200,82270293,0
40658212,41132356,0
37892018,86146945,0
73206233,13356205,0
71563970,82270293,0
87522608,57492067,0
35950727,23958745,0
21452265,80714779,0
79069245,77297699,0
43718685,89090467,0
55471505,77595897,0
8447535,68477834,0
56341889,5312650,0
34081588,19443872,0
52851091,69681239,0
27198925,25356853,0
48105790,54616332,0
60573676,24378987,0
85241565,76134545,0
43335898,49832619,0
98749719,41538803,0
32812864,32015071,0
52851190,42404872,0
3598514,56865642,0
45291729,72058257,0
87951789,76292519,0
22150807,31225471,0
63053118,85463636,0
54528527,51723190,0
88722530,50986653,0
20770808,67366081,0
46627365,47182346,0
80552353,52403360,0
57619335,31225471,0
65275494,62090829,0
63595157,63746156,0
19025128,5628683,0
45226909,97556862,0
84443280,34934382,0
80850757,48014318,0
72339073,57129676,0
64511013,41276336,0
96374921,31225471,0
91549516,23958745,0
92956756,73206233,0
44680853,60546106,0
90821646,39788733,0
98559124,59459274,0
24924728,31225471,0
71934141,9160265,0
81606769,69927371,0
24675126,49408413,0
67254699,50926478,0
23373474,86146945,0
58621168,44438508,0
