ltable_id,rtable_id,label,cluster_id_left,cluster_id_right,is_hard_negative,pair_id
3167871,34073206,0,1069672,2694265,True,3167871#34073206
10080614,75997111,0,1764013,1366684,True,10080614#75997111
21658813,82803590,0,1084991,319607,True,21658813#82803590
24580765,62422382,0,3851409,5135259,True,24580765#62422382
29985208,65813186,0,2848082,900968,False,29985208#65813186
82640108,63623853,0,5836450,1542544,True,82640108#63623853
16911575,32220000,0,730149,443612,False,16911575#32220000
20152457,94196046,0,2039173,1808651,False,20152457#94196046
52438681,87426005,0,1457721,1118780,True,52438681#87426005
74758635,40357787,0,667096,1157842,False,74758635#40357787
87259085,39417365,0,1366684,1764013,True,87259085#39417365
20900807,15295500,0,1600396,2427670,True,20900807#15295500
64708117,74758635,0,3851409,667096,True,64708117#74758635
45759307,3447561,0,627344,1496586,True,45759307#3447561
22916591,6880786,0,603762,352020,False,22916591#6880786
25409167,61195551,0,1978071,2267064,True,25409167#61195551
12993047,61791022,0,4656590,1366684,True,12993047#61791022
61195551,5644553,0,2267064,280415,True,61195551#5644553
14519075,42432008,0,900968,2161920,True,14519075#42432008
23707340,20847407,0,1631327,1702430,True,23707340#20847407
41234714,66582202,0,1542544,183681,True,41234714#66582202
88727182,27959798,0,195552,717069,True,88727182#27959798
25593960,5656114,0,1631327,729259,True,25593960#5656114
12843578,16060009,0,1059522,2268487,True,12843578#16060009
61794834,39924028,0,93315,394619,True,61794834#39924028
50532201,10557104,0,2161920,4249975,False,50532201#10557104
50944416,8774306,0,155934,150984,True,50944416#8774306
68658257,22007806,0,1702430,319607,True,68658257#22007806
98554509,97906990,0,1313785,443612,True,98554509#97906990
68812834,36261494,0,971833,742606,False,68812834#36261494
3420227,75426867,0,580471,1994510,False,3420227#75426867
90806148,45633828,0,2193117,5409130,True,90806148#45633828
24561369,36118110,0,2533164,4045323,False,24561369#36118110
3133021,20900807,0,580471,1600396,True,3133021#20900807
28507224,101843,0,993500,2008617,False,28507224#101843
25271080,62817462,0,1808651,2224600,True,25271080#62817462
28948362,31585097,0,717069,900968,False,28948362#31585097
46441935,5393373,0,509638,3065693,True,46441935#5393373
82515987,49092761,0,60449185,46857262,True,82515987#49092761
18381918,25025467,0,275948,729259,True,18381918#25025467
45633828,13487583,0,5409130,56526,False,45633828#13487583
13938844,11409646,0,509638,971833,True,13938844#11409646
64692163,69475906,0,78575500,60449185,True,64692163#69475906
90893220,35410623,0,2533164,48610,True,90893220#35410623
95671075,37865200,0,26458599,645102,False,95671075#37865200
16234409,60038145,0,1284659,1978071,True,16234409#60038145
36295476,29553137,0,456079,387671,True,36295476#29553137
27700752,17000000,0,137095,580471,True,27700752#17000000
14296399,78851351,0,3775297,489587,False,14296399#78851351
18456007,87259085,0,3656260,1366684,True,18456007#87259085
96691496,43975151,0,1695227,2008617,False,96691496#43975151
23969431,82955251,0,685416,1313785,True,23969431#82955251
95781094,77380292,0,1808651,1313785,True,95781094#77380292
34446457,36022457,0,1457721,1118780,True,34446457#36022457
81657974,95052001,0,5135259,1285552,True,81657974#95052001
4312088,37955791,0,5836450,1196850,False,4312088#37955791
57751570,25407477,0,254664,182172,True,57751570#25407477
35884378,81351830,0,686147,323596,False,35884378#81351830
41959180,49810009,0,46857262,2628369,False,41959180#49810009
1970598,39417365,0,1366684,1764013,True,1970598#39417365
82673188,97873950,0,1571647,1090670,True,82673188#97873950
41485546,97168711,0,643961,254664,True,41485546#97168711
13887167,3167871,0,1671509,1069672,True,13887167#3167871
13398144,92120329,0,1320095,643961,True,13398144#92120329
4284864,92894304,0,1409979,1542544,False,4284864#92894304
43876521,61868091,0,165928,1457721,True,43876521#61868091
51544284,44685515,0,122031,683214,True,51544284#44685515
544991,11409646,0,387671,971833,True,544991#11409646
42604445,24580765,0,667096,3851409,True,42604445#24580765
44002674,46246978,0,1068570,1374090,True,44002674#46246978
49082586,43975151,0,649471,2008617,True,49082586#43975151
1515409,27166337,0,1659308,1476532,True,1515409#27166337
69398766,12843578,0,46857262,1059522,True,69398766#12843578
15678458,93719352,0,75807,254664,True,15678458#93719352
86176880,20991412,0,393711,704991,True,86176880#20991412
15891845,84097622,0,580471,1600396,True,15891845#84097622
80963811,64715021,0,79254,708269,True,80963811#64715021
65655694,91662539,0,717069,877442,True,65655694#91662539
58076544,75462645,0,399319,1571647,True,58076544#75462645
11409646,97634734,0,971833,264505,True,11409646#97634734
70349654,98165579,0,93315,394619,True,70349654#98165579
27463855,22885020,0,155934,2861749,True,27463855#22885020
3420227,37587100,0,580471,2008617,True,3420227#37587100
28608094,66447087,0,643961,1669570,True,28608094#66447087
24147862,35424032,0,709380,1312939,True,24147862#35424032
8939620,82583255,0,1892167,155934,True,8939620#82583255
95532475,23767510,0,310518,779562,True,95532475#23767510
59314991,3957020,0,2268487,2039173,True,59314991#3957020
89107005,85344876,0,1508649,1978071,False,89107005#85344876
41902860,43904710,0,310518,1808651,True,41902860#43904710
54922098,56801330,0,779562,443612,True,54922098#56801330
68933016,66312167,0,1336313,106914,True,68933016#66312167
20900807,8832468,0,1600396,1090670,True,20900807#8832468
68142605,42480791,0,1555405,91557,False,68142605#42480791
92120329,15510280,0,643961,195552,True,92120329#15510280
56278238,87259085,0,236410,1366684,True,56278238#87259085
35873746,58755004,0,1157842,1196850,True,35873746#58755004
82583255,47751906,0,155934,1132050,True,82583255#47751906
23327520,63241419,0,310518,1313785,True,23327520#63241419
37360366,19248199,0,69543397,280415,False,37360366#19248199
55268831,8298432,0,509638,971833,True,55268831#8298432
56064924,11685383,0,1702430,1084991,True,56064924#11685383
34387943,56383083,0,1313785,443612,True,34387943#56383083
94601010,2555924,0,800940,900968,False,94601010#2555924
43789069,23802255,0,2193117,1476532,True,43789069#23802255
89940086,82955251,0,443612,1313785,True,89940086#82955251
62422382,90603941,0,5135259,5712817,True,62422382#90603941
24224044,92984470,0,1054843,4559,True,24224044#92984470
33133828,75207075,0,394619,279895,True,33133828#75207075
88031640,25271080,0,3846144,1808651,True,88031640#25271080
43876521,67556867,0,165928,1374090,True,43876521#67556867
4312088,92894304,0,5836450,1542544,True,4312088#92894304
90541622,30102415,0,1208546,27649829,True,90541622#30102415
5171134,15160348,0,4045323,1336313,True,5171134#15160348
59314991,81948691,0,2268487,5568458,True,59314991#81948691
88512168,1303912,0,443612,1808651,True,88512168#1303912
67028945,78504454,0,24792,122031,True,67028945#78504454
37587100,18365395,0,2008617,70762,False,37587100#18365395
50944416,27365404,0,155934,3329047,False,50944416#27365404
1303912,55601807,0,1808651,443612,True,1303912#55601807
5644553,16234409,0,280415,1284659,True,5644553#16234409
12843578,54550733,0,1059522,2268487,True,12843578#54550733
86176880,32931015,0,393711,2161920,True,86176880#32931015
16818496,52804740,0,78575500,60449185,True,16818496#52804740
32931015,27426123,0,2161920,704991,True,32931015#27426123
60121656,70349654,0,394619,93315,True,60121656#70349654
70159856,1017836,0,280415,1978071,True,70159856#1017836
87259085,98165579,0,1366684,394619,True,87259085#98165579
59314991,56839222,0,2268487,2961644,True,59314991#56839222
38885854,27166337,0,27649829,1476532,True,38885854#27166337
92484431,57337098,0,683214,149318,True,92484431#57337098
71009867,31966474,0,3775297,3747560,True,71009867#31966474
65813186,26736430,0,900968,393711,True,65813186#26736430
56379271,77183081,0,79866,1659308,False,56379271#77183081
67147203,51772344,0,1808651,310518,True,67147203#51772344
41234714,3447561,0,1542544,1496586,False,41234714#3447561
25135333,82583255,0,861125,155934,True,25135333#82583255
8499589,62422382,0,48610,5135259,True,8499589#62422382
79424848,82858473,0,472648,27649829,False,79424848#82858473
39833087,34532774,0,78575500,1610496,True,39833087#34532774
46441935,29553137,0,509638,387671,True,46441935#29553137
97634734,55268831,0,264505,509638,True,97634734#55268831
5137860,90603941,0,323596,5712817,True,5137860#90603941
44483408,10937592,0,1223297,91557,False,44483408#10937592
64191392,78541132,0,1423051,28399,True,64191392#78541132
81657974,24561369,0,5135259,2533164,True,81657974#24561369
71952052,75488221,0,1366684,394619,True,71952052#75488221
11858288,16818496,0,76491423,78575500,True,11858288#16818496
8343900,7031536,0,5673093,472648,True,8343900#7031536
36022457,71471222,0,1118780,1374090,True,36022457#71471222
86176880,27426123,0,393711,704991,True,86176880#27426123
50915848,32675912,0,163499,373003,False,50915848#32675912
52005921,71957793,0,1366684,394619,True,52005921#71957793
65569829,82803590,0,1084991,319607,True,65569829#82803590
60533154,74490598,0,709380,605933,True,60533154#74490598
70403624,93725418,0,627344,1496586,True,70403624#93725418
48649091,79625472,0,2008617,1805681,True,48649091#79625472
30102088,6612505,0,5836450,1794890,True,30102088#6612505
77338417,47988383,0,93315,3656260,True,77338417#47988383
11685383,22007806,0,1084991,319607,True,11685383#22007806
22916591,87861148,0,603762,279005,True,22916591#87861148
65813186,26301462,0,900968,704991,True,65813186#26301462
83857653,71952052,0,2833952,1366684,False,83857653#71952052
8251649,31490474,0,1157842,149318,True,8251649#31490474
84465814,77020269,0,2490160,3851409,True,84465814#77020269
35405134,95671075,0,255513,26458599,True,35405134#95671075
66814149,50532201,0,704991,2161920,True,66814149#50532201
31966474,14296399,0,3747560,3775297,True,31966474#14296399
19248199,77969198,0,280415,2132160,True,19248199#77969198
975009,24802094,0,296239,2427670,True,975009#24802094
1017836,18693009,0,1978071,2267064,True,1017836#18693009
53928428,53737120,0,24792,1084160,False,53928428#53737120
3889666,95052001,0,75956,1285552,True,3889666#95052001
16819736,3420227,0,2008617,580471,True,16819736#3420227
66495360,12541827,0,466493,2427670,True,66495360#12541827
75488221,81403011,0,394619,69543397,True,75488221#81403011
41944826,47146148,0,300521,1457721,True,41944826#47146148
35410623,18756772,0,48610,2533164,True,35410623#18756772
12615558,43685668,0,1252906,192208,True,12615558#43685668
90795718,64536135,0,3034024,28399,True,90795718#64536135
82696649,3167871,0,1671509,1069672,True,82696649#3167871
95707907,65813186,0,75956,900968,True,95707907#65813186
33972604,59936386,0,603762,1446023,False,33972604#59936386
12109505,67248157,0,3692108,319607,True,12109505#67248157
63713898,67556867,0,643961,1374090,False,63713898#67556867
36151198,12291734,0,157548,60449185,False,36151198#12291734
83448526,28948362,0,643961,717069,True,83448526#28948362
19697930,51157325,0,3747560,199460,True,19697930#51157325
34446457,42514477,0,1457721,3403774,True,34446457#42514477
39417365,93836358,0,1764013,394619,True,39417365#93836358
206952,64692163,0,76491423,78575500,True,206952#64692163
24625263,50781773,0,719046,709380,True,24625263#50781773
93836358,38787361,0,394619,9046,False,93836358#38787361
48305046,97657130,0,500837,2161920,True,48305046#97657130
97374326,21232394,0,1695227,192208,True,97374326#21232394
35809370,91040930,0,929657,764656,False,35809370#91040930
26086635,20152457,0,6140563,2039173,True,26086635#20152457
54922098,23327520,0,779562,310518,True,54922098#23327520
11858288,69475906,0,76491423,60449185,True,11858288#69475906
61791022,18456007,0,1366684,3656260,True,61791022#18456007
18693009,629096,0,2267064,1075774,True,18693009#629096
32239506,62089162,0,5409130,884409,True,32239506#62089162
24570958,62191549,0,565142,709380,True,24570958#62191549
53054887,25446597,0,1889634,1366684,False,53054887#25446597
89396137,50915848,0,2484292,163499,True,89396137#50915848
28044413,18381918,0,1702430,275948,True,28044413#18381918
52005921,39417365,0,1366684,1764013,True,52005921#39417365
50532201,53519314,0,2161920,75956,True,50532201#53519314
75488221,6635856,0,394619,516888,True,75488221#6635856
47336087,62429594,0,709380,106914,True,47336087#62429594
27463855,3736831,0,155934,359727,True,27463855#3736831
11178569,77117519,0,709380,249337,True,11178569#77117519
22007806,5238163,0,319607,1124550,False,22007806#5238163
96915118,72172588,0,48610,711907,False,96915118#72172588
35328167,15267149,0,1284659,91557,True,35328167#15267149
101843,90477916,0,2008617,2124537,True,101843#90477916
31420404,31531912,0,2193117,27649829,True,31420404#31531912
28608094,20203772,0,643961,717069,True,28608094#20203772
48758733,75749012,0,1808651,1313785,True,48758733#75749012
98441367,19906097,0,719046,1366684,False,98441367#19906097
65655694,40908219,0,717069,1473407,True,65655694#40908219
56839222,89814977,0,2961644,2268487,True,56839222#89814977
48368736,88865914,0,399319,2738637,False,48368736#88865914
29464910,48850017,0,2427670,1340990,True,29464910#48850017
59324937,3681006,0,300521,645102,False,59324937#3681006
93836358,77338417,0,394619,93315,True,93836358#77338417
55031719,68812834,0,183681,971833,True,55031719#68812834
7726595,25945492,0,195552,4249975,True,7726595#25945492
45840265,51353808,0,1542544,672125,False,45840265#51353808
98554509,67064392,0,1313785,1808651,True,98554509#67064392
33078108,55268831,0,456079,509638,True,33078108#55268831
98651543,25593960,0,1496586,1631327,True,98651543#25593960
8994298,43481409,0,1144246,279005,True,8994298#43481409
23215629,27700752,0,580471,137095,True,23215629#27700752
67147203,75749012,0,1808651,1313785,True,67147203#75749012
43932865,23802255,0,390091,1476532,False,43932865#23802255
61354254,96915118,0,104011,48610,True,61354254#96915118
71009867,79788718,0,3775297,3747560,True,71009867#79788718
56839222,36496522,0,2961644,125897,False,56839222#36496522
3133021,26237955,0,580471,137095,True,3133021#26237955
87407497,3447561,0,2224600,1496586,True,87407497#3447561
95707907,86176880,0,75956,393711,True,95707907#86176880
63623853,57082229,0,1542544,183681,True,63623853#57082229
93444928,54377216,0,155934,1249448,True,93444928#54377216
11625823,23777098,0,44290,2008617,False,11625823#23777098
23816635,36022457,0,1457721,1118780,True,23816635#36022457
27988700,27463855,0,1132050,155934,True,27988700#27463855
98651543,35571200,0,1496586,2224600,True,98651543#35571200
6612505,77094922,0,1794890,163499,True,6612505#77094922
47336087,77698292,0,709380,500837,True,47336087#77698292
61976083,84323392,0,5712817,4560116,True,61976083#84323392
91698192,59936386,0,900968,1446023,False,91698192#59936386
12750791,92318972,0,2492031,1600396,False,12750791#92318972
8994298,82696649,0,1144246,1671509,False,8994298#82696649
33950628,82673188,0,3553607,1571647,True,33950628#82673188
41295471,42728611,0,1006147,254664,True,41295471#42728611
42480791,1283491,0,91557,967973,True,42480791#1283491
63928436,12389785,0,613888,319607,True,63928436#12389785
16267729,18693009,0,2132160,2267064,True,16267729#18693009
71009867,22916591,0,3775297,603762,True,71009867#22916591
74254329,12541827,0,580471,2427670,True,74254329#12541827
67275979,23707340,0,764656,1631327,True,67275979#23707340
48989132,90603941,0,4560116,5712817,True,48989132#90603941
77338417,70233715,0,93315,1764013,True,77338417#70233715
52851091,24561369,0,5135259,2533164,True,52851091#24561369
57337098,34689442,0,149318,1068570,True,57337098#34689442
77094922,66582202,0,163499,183681,True,77094922#66582202
78504458,78504449,0,429252,1252906,True,78504458#78504449
10999896,33622216,0,708269,738794,True,10999896#33622216
86176880,38447746,0,393711,704991,True,86176880#38447746
60641225,43189520,0,1252906,683214,True,60641225#43189520
29167528,3335799,0,1292504,779562,False,29167528#3335799
98423908,71952052,0,93315,1366684,True,98423908#71952052
33480491,75462645,0,310518,1571647,False,33480491#75462645
1303912,54922098,0,1808651,779562,True,1303912#54922098
13466855,93719352,0,137764,254664,True,13466855#93719352
24561369,45770332,0,2533164,93315,True,24561369#45770332
90040742,57721076,0,393711,730377,True,90040742#57721076
2638299,42432008,0,3329047,2161920,True,2638299#42432008
19778721,70349654,0,3656260,93315,True,19778721#70349654
33365078,21044132,0,667096,991074,True,33365078#21044132
92894304,66778692,0,1542544,163499,True,92894304#66778692
47613152,22916591,0,3775297,603762,True,47613152#22916591
53641305,18845879,0,4560116,408446,True,53641305#18845879
79605689,5489545,0,182172,1457721,False,79605689#5489545
59314991,63386383,0,2268487,32010,False,59314991#63386383
206952,79669455,0,76491423,26458599,True,206952#79669455
86775292,19778721,0,549556,3656260,False,86775292#19778721
17602380,27785978,0,57147200,78575500,True,17602380#27785978
47336087,52804740,0,709380,60449185,False,47336087#52804740
35410623,32867763,0,48610,2533164,True,35410623#32867763
53641305,3598671,0,4560116,408446,True,53641305#3598671
25837359,92894304,0,68127,1542544,True,25837359#92894304
75488221,6690435,0,394619,2619685,True,75488221#6690435
61966290,79148737,0,408446,483370,False,61966290#79148737
26736430,85463636,0,393711,900968,True,26736430#85463636
78541132,82696649,0,28399,1671509,True,78541132#82696649
23215629,12541827,0,580471,2427670,True,23215629#12541827
3167871,64191392,0,1069672,1423051,True,3167871#64191392
97906990,62423305,0,443612,70762,False,97906990#62423305
61791022,60121656,0,1366684,394619,True,61791022#60121656
23055402,206952,0,793378,76491423,True,23055402#206952
94106554,93836358,0,3656260,394619,True,94106554#93836358
38447746,8832468,0,704991,1090670,False,38447746#8832468
57083116,43904710,0,1659308,1808651,False,57083116#43904710
93928085,24224044,0,895823,1054843,False,93928085#24224044
88855243,74659398,0,686147,387671,True,88855243#74659398
84528711,38885854,0,1476532,27649829,True,84528711#38885854
53641305,81351830,0,4560116,323596,True,53641305#81351830
37112055,35935113,0,1069672,675848,False,37112055#35935113
47336087,55307293,0,709380,1627512,True,47336087#55307293
23777098,19056011,0,2008617,2427670,True,23777098#19056011
71957793,47988383,0,394619,3656260,True,71957793#47988383
60641225,78504458,0,1252906,429252,True,60641225#78504458
64708117,81657974,0,3851409,5135259,True,64708117#81657974
46246978,41944826,0,1374090,300521,True,46246978#41944826
58227335,15510280,0,355445,195552,True,58227335#15510280
19056011,71987212,0,2427670,877442,False,19056011#71987212
3335799,66553855,0,779562,833964,True,3335799#66553855
25135333,3889666,0,861125,75956,False,25135333#3889666
36022457,21122556,0,1118780,165928,True,36022457#21122556
57751570,35951391,0,254664,137125,False,57751570#35951391
60392824,67028945,0,1155981,24792,True,60392824#67028945
45770332,25446597,0,93315,1366684,True,45770332#25446597
63741667,77338417,0,279895,93315,True,63741667#77338417
23802255,31531912,0,1476532,27649829,True,23802255#31531912
37927610,24052138,0,1336313,28399,True,37927610#24052138
28877164,18649931,0,57147200,46857262,True,28877164#18649931
35873746,53837571,0,1157842,1196850,True,35873746#53837571
27785978,69406607,0,78575500,46857262,True,27785978#69406607
84323392,83319646,0,4560116,764656,True,84323392#83319646
57950854,27463855,0,941703,155934,True,57950854#27463855
84339956,30143469,0,1571647,397565,True,84339956#30143469
25446597,22194288,0,1366684,1764013,True,25446597#22194288
58076544,40990575,0,399319,140469,False,58076544#40990575
43904710,47498959,0,1808651,685416,True,43904710#47498959
27976942,87426005,0,1457721,1118780,True,27976942#87426005
15648,79788718,0,213496,3747560,False,15648#79788718
98423908,70233715,0,93315,1764013,True,98423908#70233715
85887866,87861148,0,114602,279005,True,85887866#87861148
12541827,26502310,0,2427670,2008617,True,12541827#26502310
73325934,20991412,0,75956,704991,True,73325934#20991412
31143310,30675144,0,4656590,2961644,True,31143310#30675144
75431386,19697930,0,279005,3747560,True,75431386#19697930
5137860,66536513,0,323596,213315,False,5137860#66536513
3133021,15295500,0,580471,2427670,True,3133021#15295500
46950967,17912410,0,730149,764656,False,46950967#17912410
64692163,12291734,0,78575500,60449185,True,64692163#12291734
18845879,2261637,0,408446,1323492,False,18845879#2261637
73325934,77650984,0,75956,704991,True,73325934#77650984
89928975,78504449,0,2454132,1252906,True,89928975#78504449
87259085,48293393,0,1366684,213319,False,87259085#48293393
68933016,69817830,0,1336313,1069672,False,68933016#69817830
50915848,63623853,0,163499,1542544,True,50915848#63623853
95430752,7726595,0,125897,195552,False,95430752#7726595
15510280,78766879,0,195552,675848,True,15510280#78766879
20847407,82803590,0,1702430,319607,True,20847407#82803590
97168711,33326628,0,254664,75807,True,97168711#33326628
35410623,62404947,0,48610,964313,False,35410623#62404947
26702357,80103776,0,1037461,509638,True,26702357#80103776
79788718,33972604,0,3747560,603762,True,79788718#33972604
36469366,70349654,0,3656260,93315,True,36469366#70349654
8785494,87935160,0,1075774,70841,False,8785494#87935160
81657974,96915118,0,5135259,48610,True,81657974#96915118
79788718,51157325,0,3747560,199460,True,79788718#51157325
93836358,75997111,0,394619,1366684,True,93836358#75997111
7020103,2965203,0,697270,1075774,True,7020103#2965203
60624891,84097622,0,580471,1600396,True,60624891#84097622
12243414,60038145,0,767463,1978071,False,12243414#60038145
54700637,26502310,0,34768783,2008617,False,54700637#26502310
25978496,16818496,0,46857262,78575500,True,25978496#16818496
13142970,51810000,0,192208,1695227,True,13142970#51810000
2187806,27166337,0,2193117,1476532,True,2187806#27166337
70349654,22194288,0,93315,1764013,True,70349654#22194288
4312088,77094922,0,5836450,163499,True,4312088#77094922
84438504,31966474,0,1578824,3747560,True,84438504#31966474
62527996,27463855,0,70762,155934,False,62527996#27463855
91382360,67076258,0,60449185,3553607,True,91382360#67076258
50007186,79788718,0,603762,3747560,True,50007186#79788718
15448834,65110774,0,32777,1764013,False,15448834#65110774
21232394,88531218,0,192208,287852,True,21232394#88531218
21122556,71471222,0,165928,1374090,True,21122556#71471222
45890903,52762800,0,2008617,53163,True,45890903#52762800
26237955,16819736,0,137095,2008617,True,26237955#16819736
39417365,71952052,0,1764013,1366684,True,39417365#71952052
51520804,27304959,0,2193117,1659308,True,51520804#27304959
51520804,57083116,0,2193117,1659308,True,51520804#57083116
69996428,31716744,0,708269,686177,False,69996428#31716744
54656100,69817830,0,708269,1069672,True,54656100#69817830
21426091,56839222,0,5568458,2961644,True,21426091#56839222
80876204,2392632,0,2961644,1382225,True,80876204#2392632
5489545,79669455,0,1457721,26458599,True,5489545#79669455
98441367,50781773,0,719046,709380,True,98441367#50781773
66814149,27326027,0,704991,591042,False,66814149#27326027
82583255,74306627,0,155934,779562,False,82583255#74306627
69663824,20900807,0,1054843,1600396,True,69663824#20900807
18693009,8785494,0,2267064,1075774,True,18693009#8785494
22050570,77969198,0,2267064,2132160,True,22050570#77969198
51772344,27468857,0,310518,779562,True,51772344#27468857
48136792,50532201,0,704991,2161920,True,48136792#50532201
33133828,80250895,0,394619,1366684,True,33133828#80250895
82803590,46979351,0,319607,498972,True,82803590#46979351
67147203,63241419,0,1808651,1313785,True,67147203#63241419
46809516,2237327,0,24792,3160384,True,46809516#2237327
77380292,88343994,0,1313785,1808651,True,77380292#88343994
32846148,31740181,0,1132050,155934,True,32846148#31740181
15678457,2952392,0,79866,643961,True,15678457#2952392
34388814,88773659,0,300521,1457721,True,34388814#88773659
80394711,93444928,0,760884,155934,True,80394711#93444928
39833087,72600552,0,78575500,60449185,True,39833087#72600552
54277804,88343994,0,91172,1808651,False,54277804#88343994
30675144,15774916,0,2961644,264505,False,30675144#15774916
10080614,13253151,0,1764013,53163,False,10080614#13253151
12541827,92318972,0,2427670,1600396,True,12541827#92318972
41867761,3789207,0,943488,2961644,True,41867761#3789207
75488221,63672266,0,394619,1915191,False,75488221#63672266
21426091,51919374,0,5568458,1571647,True,21426091#51919374
54550733,20152457,0,2268487,2039173,True,54550733#20152457
54922098,7972852,0,779562,310518,True,54922098#7972852
75488221,72558082,0,394619,1764013,True,75488221#72558082
74646858,17869090,0,2008617,1842162,False,74646858#17869090
35424032,25271080,0,1312939,1808651,True,35424032#25271080
51772344,21605422,0,310518,1808651,True,51772344#21605422
82531103,34446457,0,188533,1457721,False,82531103#34446457
52425202,1336630,0,79866,717069,True,52425202#1336630
94196046,54922098,0,1808651,779562,True,94196046#54922098
47988383,60121656,0,3656260,394619,True,47988383#60121656
19006949,88343994,0,310518,1808651,True,19006949#88343994
36580730,10496,0,283756,163499,True,36580730#10496
21605422,27468857,0,1808651,779562,True,21605422#27468857
10152715,85463636,0,236410,900968,False,10152715#85463636
37927610,10999896,0,1336313,708269,True,37927610#10999896
44002674,67556867,0,1068570,1374090,True,44002674#67556867
55031719,4312088,0,183681,5836450,True,55031719#4312088
27449862,3420227,0,52358297,580471,True,27449862#3420227
3167871,68933016,0,1069672,1336313,True,3167871#68933016
44685515,50278024,0,683214,122031,True,44685515#50278024
12890760,54001501,0,429252,149318,True,12890760#54001501
81657974,4622555,0,5135259,4060886,False,81657974#4622555
62191549,35100344,0,709380,3240283,True,62191549#35100344
85173141,28608094,0,1457721,643961,True,85173141#28608094
2701835,31740181,0,5568458,155934,False,2701835#31740181
97634734,33078108,0,264505,456079,True,97634734#33078108
48368736,84339956,0,399319,1571647,True,48368736#84339956
97906990,31147017,0,443612,1313785,True,97906990#31147017
20203772,7574514,0,717069,219682,True,20203772#7574514
49517221,53928428,0,122031,24792,True,49517221#53928428
19248380,27166337,0,139209,1476532,True,19248380#27166337
34259452,94106554,0,793378,3656260,False,34259452#94106554
8414728,50278024,0,1252906,122031,True,8414728#50278024
81102832,32867763,0,140469,2533164,False,81102832#32867763
69475906,416796,0,60449185,57147200,True,69475906#416796
82830386,41485546,0,819981,643961,False,82830386#41485546
98423908,36006099,0,93315,279041,False,98423908#36006099
97657130,65813186,0,2161920,900968,True,97657130#65813186
18567164,55601807,0,75017,443612,True,18567164#55601807
70733904,64181180,0,2507918,456079,True,70733904#64181180
25409167,36006099,0,1978071,279041,False,25409167#36006099
92865515,74659398,0,1857431,387671,True,92865515#74659398
30102415,57083116,0,27649829,1659308,True,30102415#57083116
83448526,13398144,0,643961,1320095,True,83448526#13398144
50007186,80876204,0,603762,2961644,True,50007186#80876204
789163,21120329,0,52358297,1659308,True,789163#21120329
98849797,75431386,0,980563,279005,False,98849797#75431386
70159856,77969198,0,280415,2132160,True,70159856#77969198
20467137,11410512,0,195552,1320095,True,20467137#11410512
82640108,55031719,0,5836450,183681,True,82640108#55031719
47203248,45798790,0,1588415,192208,True,47203248#45798790
14296399,43481409,0,3775297,279005,True,14296399#43481409
17813216,73823909,0,1118780,980563,True,17813216#73823909
8785494,1017836,0,1075774,1978071,True,8785494#1017836
23767510,84899710,0,779562,3739198,True,23767510#84899710
7972852,80927616,0,310518,443612,True,7972852#80927616
56574761,36022457,0,87840,1118780,False,56574761#36022457
67275979,90603941,0,764656,5712817,True,67275979#90603941
30500904,61905253,0,2284784,764656,True,30500904#61905253
32931015,91698192,0,2161920,900968,True,32931015#91698192
91790289,98651543,0,2603630,1496586,False,91790289#98651543
79586304,87562329,0,2268487,1761376,False,79586304#87562329
28608094,93719352,0,643961,254664,True,28608094#93719352
74306627,80927616,0,779562,443612,True,74306627#80927616
68658257,45759307,0,1702430,627344,True,68658257#45759307
70100785,15510280,0,254664,195552,True,70100785#15510280
59459274,5489545,0,165928,1457721,True,59459274#5489545
28044413,35571200,0,1702430,2224600,True,28044413#35571200
77755482,33078108,0,1769614,456079,False,77755482#33078108
30429353,69663824,0,1980656,1054843,True,30429353#69663824
10080614,93836358,0,1764013,394619,True,10080614#93836358
43789069,38885854,0,2193117,27649829,True,43789069#38885854
55185097,20467137,0,499316,195552,False,55185097#20467137
4312088,31504406,0,5836450,2619685,True,4312088#31504406
62384294,8343900,0,472648,5673093,True,62384294#8343900
42506221,24224044,0,617064,1054843,True,42506221#24224044
47431263,66047716,0,4695729,3775297,True,47431263#66047716
41570143,37955791,0,1006147,1196850,True,41570143#37955791
16267729,96755227,0,2132160,91557,True,16267729#96755227
18339479,31147017,0,2861749,1313785,False,18339479#31147017
72600552,37268276,0,60449185,861125,False,72600552#37268276
45633828,23802255,0,5409130,1476532,True,45633828#23802255
43876521,47146148,0,165928,1457721,True,43876521#47146148
36022457,59324937,0,1118780,300521,True,36022457#59324937
11416702,15160348,0,104011,1336313,False,11416702#15160348
34388814,17813216,0,300521,1118780,True,34388814#17813216
64715021,15160348,0,708269,1336313,True,64715021#15160348
90795718,45913161,0,3034024,1671509,True,90795718#45913161
55268831,29478614,0,509638,456079,True,55268831#29478614
6972787,51919374,0,2039173,1571647,True,6972787#51919374
2008347,87561830,0,1915922,764656,False,2008347#87561830
38447746,3889666,0,704991,75956,True,38447746#3889666
48368736,75462645,0,399319,1571647,True,48368736#75462645
12524915,4312088,0,123631,5836450,False,12524915#4312088
37927610,57190868,0,1336313,4045323,True,37927610#57190868
46365731,79616204,0,2008617,1482775,True,46365731#79616204
3889666,20991412,0,75956,704991,True,3889666#20991412
67147203,80927616,0,1808651,443612,True,67147203#80927616
19697930,45439666,0,3747560,603762,True,19697930#45439666
