id,brand,title,description,price,pricecurrency,spectablecontent,cluster_id
89792967,,"Jabra Biz 2400 II Mono 3-1, NC, 82 mic, Wideband, QD",,12990,PHP,,5673093
20465037,,ASSEGAI 29 X 2.50 FOLDING 60TPI EXO 3C MAX TERRA,"The Maxxis Assegai tyre is named after the iron-tipped spear used by the Zulu people of South Africa. Greg Minnaar, a native of South Africa, thought it was a fitting name for a tyre ready to do battle on the mountain. The tall knobs punch through dust and loam to find traction, but also offer support and confidence on wet roots and rocks. While other tires excel only in certain conditions, the new Maxxis Assegai is built to go fast everywhere.",7.999E1,AUD,,903841
63053118,,Sigma 35mm f/1.4 DG HSM Art Lens,"The Sigma 35mm 1.4 DG HSM is a state of the art lens designed for full frame cameras but can also be used with APS-C sensors as well. The first addition to the Art category in Sigma’s Global Vision, the 35mm 1.4 DG HSM includes new features based around a unique lens concept and design. The 35mm is a staple focal length in the world of photography, and paired with Sigma technology, this lens can take artistic expression to the next level. The lens is equipped with technology including a Hyper Sonic Motor (HSM), floating internal focusing system, SLD and FLD Glass elements. The HSM ensures quiet, high speed, accurate autofocusing while the floating focusing system allows for superior optical performance with subjects at a closer shooting distance. The SLD glass elements along with the FLD glass elements, which are equal to fluorite, help correct both axial and chromatic aberration. The large 1.4 aperture make it ideal in low light and the lens is compatible with the Sigma USB dock and Optimization Pro software to adjust and fine tune focusing parameters. The Sigma 35mm 1.4 DG HSM is a must have for any camera bag.*67mm Front Filter*",6.9999E2,USD,,704991
27087295,,"Catalyst 2960-X 24 GigE, 2 x 10G SFP+, LAN Base","Cisco® Catalyst® 2960-X and 2960-XR Series Switches are fixed-configuration, stackable Gigabit Ethernet switches that provide enterprise-class access for campus and branch applications (Figure 1). Designed for operational simplicity to lower total cost of ownership, they enable scalable, secure and energy-efficient business operations with intelligent services and a range of advanced Cisco IOS® Software features. For more detail: https://www.cisco.com/c/en/us/support/switches/catalyst-2960x-24td-l-switch/model.html",27340.25,HKD,,758825
42324840,,Crucial 8GB DDR3L 1600MHz Dual Rank ECC Unbuffered Dimm,"Crucial 240-pin DIMMs are used in DDR3 memory for desktop computers. DDR3 is the latest generation of memory with an improved architecture that allows it to transmit data more quickly.A dual inline memory module (DIMM) consists of a number of memory components (usually black) that are attached to a printed circuit board (usually green). The gold pins on the bottom of the DIMM provide a connection between the module and a socket on a larger printed circuit board. The pins on the front and back of a DIMM are not connected to each other.Each 240-pin DIMM provides a 64-bit data path (72-bit for ECC or registered or Fully Buffered modules). (The Ballistix™ and Ballistix Tracer™ high-performance memory do not come in 72-bit or registered modules.)To use DDR3 memory,your system motherboard must have 240-pin DIMM slots and a DDR3-enabled chipset. This is because a DDR3 SDRAM DIMM will not fit into a standard DDR2 DIMM socket or a DDR DIMM socket.The number of black components on a 240-pin DIMM can vary,but it always has 120 pins on the front and 120 pins on the back,for a total of 240. 240-pin DIMMs are approximately 5.25 inches long and 1.18 inches high,though the heights can vary. While 240-pin DDR3 DIMMS,240-pin DDR2 DIMMs,184-pin DDR DIMMs,and 168-pin DIMMs are approximately the same size,240-pin DIMMs and 184-pin DIMMs have only one notch within the row of pins.Product Highlights1600MHz DDR3L SDRAMVery Low ProfileCAS Latency_ CL11UDIMM DR x8 ECC 240 pin Form FactorVoltage: 1.35VLimited Lifetime WarrantyLimited Lifetime",2.644E3,ZAR,,1026272
6331948,,Ubiquiti UniFi Video Camera G3 Infrared Pro IR 1080P HD Video,Ubiquiti UniFi Video Camera G3 Infrared Pro IR 1080P HD Video,458.85,AUD,,1444875
25407477,,Jabra Evolve 20 USB Stereo Headset,"With a world-class set of microphone and speakers that are truly made for both voice communication and music listen ing, you are free to choose if you want to be in your own concentration zone or actively participate in voice-based collaboration.",39.6,GBP,,182172
22770211,,"MONITOR SAMSUNG C27F390 27\"" 1920x1080 4MS USB HDMI CURVO NEGRO","68.58 cm (27\"") LED Full HD, VA Curved/1800R, 1920 ? 1080, 250 cd/m², 3000:1, 4 ms, HDMI, D-Sub, A-class, 622.9 x 462.5 x 247.7 mm",187.46,EUR,,709380
68731207,,HyperX FURY - DDR3 - 8 GB: 2 x 4 GB - DIMM 240-pin - unbuffered,"HyperX FURY DDR3 memory delivers hassle-free, Plug-and-Play functionality that gets you in the game faster and instant performance that helps you win it. Its asymmetric, aggressive design lets you stand out from the crowd of \""squared\"" designs and features quality aluminum and a diamond-cut finish.",115.99,CAD,,702149
13198918,MSI COMPUTER,MSI VGA Graphic Cards RX 580 ARMOR 8G OC,"Experience the next level of immersion with the world of VR gaming and entertainment with MSI RX 580 ARMOR 8G OC powered by the revolutionary Polaris architecture. Puts an end to choppy gameplay and broken frames with fluid, artifact-free performance at virtually any framerate. Enhanced contrast and colors deliver a strikingly sharp, colorful, and vivid visual experience.Chipset: AMD Radeon RX 580. Boost / Base Core Clock: 1366 MHz. Video Memory: 8GB GDDR5. Form Factor: Plug-in Card. Memory Inte",190.07,USD,,354081
54818129,,SanDisk Ultra Flair 32GB USB 3.0 Pen Drive,"SANDISK ULTRA FLAIR USB 3.0 FLASH DRIVESPEED MEETS STYLEThe SanDisk Ultra Flair USB 3.0 flash drive moves your files fast. Spend less time waiting to transfer files and enjoy high-speed USB 3.0 performance of up to 150MB/s. Its durable and sleek metal casing is tough enough to handle knocks with style. And, with password protection, you can rest assured that your private files stay private. Store your files in style with the SanDisk Ultra Flair USB 3.0 flash drive.FLY THROUGH FILE TRANSFERSExperience high-speed USB 3.0 performance of up to 150MB/s with the SanDisk Ultra Flair USB 3.0 flash drive. Transfer files faster than standard USB 2.0 drives.STYLISH AND TOUGHWith a durable metal case, the SanDisk Ultra Flair USB 3.0 flash drive is both sleek and ready to handle unexpected knocks.PASSWORD-PROTECT YOUR FILESShare your movies or music, but rest assured that private files can stay private. Easy-to-use password protection lets you limit who sees certain files.RescuePROThe card comes with a RescuePRO Deluxe data recovery software download offer6. This software makes it easy to recover files that have been accidentally deleted (download required).PASSWORD PROTECT YOUR FILESSanDisk SecureAccess software allows you to create a password-protected folder on your drive to store your private data.",613.6,INR,,292826
69530921,,Garmin Forerunner 45 Iris Small,,1.89E2,EUR,,578513
41077263,,DVR Hikvision Turbo HD 16canale DS-7216HQHI-K2,"DVR Hikvision Turbo HD 16canale DS-7216HQHI-K2; 3MP; seria 4.0; 16TurboHD/AHD/Analog interface input, 16-ch video and 1-ch audio input,H.265/H.265+ compression, 2 SATA interfaces, CH01-04: 3MP @ 15fps, CH05-16:1920×1080P @15 fps/ch, 4K UHD output, support CVBS output, 380 1U case",760.87,RON,,1048517
16177635,,KINGSTON DESKTOP MEMORY 8GB 2400MHZ DDR4 NONECC DIMM 1.5V LIMITED LIFETIME WARRANTY,,,,,105068
18321642,Brother,Genuine Brother LC1100 Black Ink Cartridge (LC-1100BKOEM),,20.99,GBP,,2034181
52205735,Daniel Wellington,Classic Cornwall with Black Dial and Rose Gold Case,"With its distinctive dial and all-black NATO strap, the Classic Cornwall is a true eye-catcher that embodies the timeless and elegant characteristics of our flagship Classic collection. With a sleek design and a captivating essence, this is a modern Classic made for every occasion.Case thickness: 6mmDial Color: BlackMovement: Japanese Quartz MovementMaterial: Double plated stainless steel (316L)Strap: NATO StrapStrap color: BlackInterchangeable straps: YesWater resistant: Up to 3 ATM (Rain resistant)",159.00,EUR,,2533164
89056,Manfrotto,Manfrotto MHXPRO-2W Fluid Head with Fluidity Selector,The Manfrotto MHXPRO-2W fluid head is the best choice for photographers wanting to start shooting videos. It’s also the best fit for birdwatchers who are using lightweight scopes or digiscoping through and need fluid heads that move constantly.,99,GBP,,255513
71713979,,"Remo Ambassador Coated 14\"" Drum head","Remo ambassador coated drumheads are the most popular and recorded drumhead in the world, featuring perfect combination of warm, open tones with bright attack and controlled sustain. Constructed with a single ply of 10 mil coated film, ambassador coated drum heads are the industry standard for all applications and can even be used a a resonant (bottom) head.",32.00,AUD,,2711403
78600248,,PENDRIVE 128GB USB3.0 TIPO C KINGSTON DT MICRO DUO,PENDRIVE 128GB USB3.0 TIPO C KINGSTON DT MICRO DUO Lectura 100Mbs / Escritura 15Mbs / USB(A)-USB(C) DTDUO3C/128GB,30.18,EUR,,1085000
41867761,,MANFROTTO trpied alu Befree Advanced 2.0 MKBFRLA4BK-BH,"MANFROTTO trpied alu Befree Advanced 2.0 MKBFRLA4BK-BH, expdition sous 24h, service professionnel inclus",169.90,EUR,,943488
45792041,,Storage Kingston DataTraveler 16GB USB3.0 Gen4,"16GB, USB 3.0, 55 x 21 x 10.1 mm",4.95,EUR,,1915191
95163536,,"RAM-B-342U RAM Mounts Motorcycle Fork Stem Base with 1\"" Ball","RAM Mounts 793442906213RAM-B-342U RAM Mounts Motorcycle Fork Stem Base with 1\"" BallThe RAM-B-342U RAM®Motorcycle Fork Stem Base is one of the cleanest and most popular solutions for mounting your device cleanly on the center of your bike. This part is designed to fit into the cylindrical bore wall of fork stems and will work with stems that measure from 12 - 33mm (.5” – 1.29”).Customer verifications (notes from customers about compatibility):\""Confirmed NOT to work with the 2011 BMW R1200R\""Material:Powder Coated Marine Grade AluminumBall Size: 1\"" Rubber Ball \""B\"" SizeNote: Certain motorcycles require adding electrical tape to the area of the plug that is the largest diameter until it fits snugly in the stem. The \""U\"" in the part number reflects product packaged in poly bag. RAM recommends that you review the installation instructions for this part prior to ordering.PLEASE CHECK THE RAM-MOUNTS WEBSITE FOR DETAILS. NO REFUNDS WILL BE GIVEN FOR THIS ITEM NOT FITTING YOUR MOTORCYCLE. PLEASE RESEARCH AND MEASURE THOROUGHLY!",16.49,USD,,2039173
52265517,,Crucial 8GB DDR3-1600 8GB DDR3 1600MHz ECC memory module CT102472BD160B,"8GB, DDR3, 1600MHz, 240-pin DIMM, ECC, Unbuffered, CL11",147.23,GBP,,1026272
60583815,,Jabra Evolve 75 MS Stereo incl. Charging stand & Link 370,"Bluetooth, ANC, 40 mm, 177 g, Black, Charging Stand",236.87,USD,,4694
39924028,,"RAM® Double Socket Arm (Short 1.75\"")","The RAM-B-201U-A consists of a short double socket arm that accommodates 1\"" B size ball bases, device holders, and adapters. With an overall length 2.42\"", this is the lowest profile RAM® double socket arm size. The easy to adjust knob allows for near-infinite adjustability for your connected device.FEATURES- Low-profile design with an overall length of 2.42\"" and socket-to-socket length of 1.75\""- Attaches to any B size RAM® ball component, including mounting bases and device holders; double ball and socket technology allows for near-infinite adjustability of your RAM® mounting system- Made of powder-coated, marine-grade aluminum for durability and reliability in the most demanding environments- Backed by a lifetime warranty",14.99,USD,,394619
40225828,,Crucial by Micron DDR-III8GB (PC3-12800) 1600MHz ECC,,,,,1026272
82713067,,"Prime B460M-A, Intel® B460 Chipset, LGA 1200, DP, microATX Motherboard","ASUS Prime B460M-A. Prime. ASUS Prime series is expertly engineered to unleash the full potential of 10th Gen Intel® Core™ processors. Boasting a robust power design, comprehensive cooling solutions and intelligent tuning options, Prime B460 series motherboards provide daily users and DIY PC builders a range of performance tuning options via included software and hardware.",105.55,USD,,655388
50884367,,Giselle Bedding Queen Size 34cm Thick Foam Mattress,"Pamper you and your partner with Giselle Bedding's Algarve Series Euro Top mattress that will give you a soothing sleep night after night. All you wanted is to sleep through the night and wake up refreshed in the morning. This is the mattress that is made for that.&nbsp;The lavish construction addresses all elements that will offer you a comfortable and luxurious experience - Euro top padding, high density foam and independent coil system. A mattress that is made with cutting edge technology to make sure everyone who sleeps on it will benefits from it. An absolute five star luxury providing you with an undisturbed sleep all night long.&nbsp;A well established bedding brand that aim to provide you a good night sleep, every night. Purchase now for a door-to-door delivery. Vacuum packed in a hygiene packaging, we ensure a clean and well packed mattress arrive at your doorstep safely.Features Giselle Bedding - Algarve Series Plush Euro Top padding Medium-firm support 34cm thick mattress 5 zoned pocket springs - Different level of support Independent coil system - Excellent support and sublime comfort 6 working turn coil system High density foam Hypo - allergic material Luxury knitted jacquard fabric Side handles for positioningSpecifications: Size: Queen Number of coils: 768 Firmness: 6.5/ Medium Firm Thickness: 34cm Dimension: 203 x 153 x 34cm Vacuum packaging: Item will expand to its normal shape within 2 days after unpacking.Package Content1 x Giselle Bedding Euro Top Mattress&nbsp;1 x Plastic bag cutter&nbsp;",315.99,AUD,,2056547
77697394,,RAM® Double Socket Arm C Ball B Length,"C Size 1.5"" Rubber BallCapacity: up to 1.8 kgPowder Coated Marine Grade Aluminum",28,EUR,,93315
19738167,,WS-C2960L-24TS-LL Cisco Catalyst 2960L Network Switch (Refurb),"REFURBISHED - Cisco 2960L Ethernet Switch - 24 x 10/100/1000 Ethernet Ports, 4 x SFP Uplink - Fanless (WS-C2960L 24TS LL)",361.00,USD,,3168261
97556862,,Cap New Era NFL 39Thirty New England Patriots Cap,,2.79E1,EUR,,65576387
15510280,Corsair,Corsair Carbide Series™ SPEC-01 Red LED Mid-Tower Gaming Case,Aggressive gaming case with front blue LED fan and light bar USB 3.0 front port with internal connector Large side panel window Cable routing and CPU cooler backplate motherboard cutouts Seven PCIe slots with room for long graphics cards up to 420mm long,2999.00,INR,,195552
76495429,Microsoft,Microsoft Wired Desktop 600 Black USB Keyboard,"Wireless without worryThis slim and stylish mouse and keyboard are built for comfort. The keyboard actually helps protect your information with Advanced Encryption Standard (AES), which encrypts your keystrokes so you can go wireless while staying secure. Each keyboard is permanently paired with its receiver at the factory, so nothing is ever shared over the air. Combine that with an average battery life of two years, and you've got a wireless desktop that's perfect for using with your USB-enabled tablet, laptop or PC.InterfaceUSB 1.1 / 2.0 / 3.0 compatibleOperating systemWindows 10 / 8.1 / 8 / 7Mac OS X v10.4-10.10.3Wireless technology2.4 GHz frequency; Range: 10.06 metres in open area and 4.57 metres typical in office settings. Note: RF range is affected by many factors, such as nearby metallic objects and relative positioning of the mouse and receiver.PowerKeyboard: 2 AAA alkaline batteries (included)Mouse: 2 AA alkaline batteries (included)Battery life24 months typical; Power switch turns mouse off, conserving battery lifeWarranty3 yearsKeyboardTracking systemLED optical technologyEncryptionKeyboard: 128-bit AES encryptionAdvanced Encryption Standard (AES) is an electronic data encryption specification that was established by the U.S. National Institute of Standards and Technology (NIST). It was subsequently adopted by the US federal government as an approved encryption technology under the FIPS-197 standard.Hot key featuresWindows Start key and CalculatorMedia key featuresMute, Volume -, Volume +, and Play/PauseMouseAccelerationUp to 10G maxButtons3 buttons including scroll wheel buttonCustomisable features for WindowsRequires Mouse and Keyboard Centre software installed on a PC that meets the requirements and runs Windows 10 / 8.1 / 8 / 7 and 150 MB of available hard disk space. You must accept Licence Terms for software download at microsoft.com/hardware/downloads. Broadband required. Added charges may apply. * Specifications are subject to change without notice.* Specifications may vary.* The product picture(s) is only for your reference, it may differ from the actual product.",29.9,AUD,,610367
80103776,,"Corsair ML140 Pro LED, Blue, 140mm Premium Magnetic Levitation Cooling Fan CO-9050048-WW","Manufacturer: Corsair Manufacturer Part Number: CO-9050048-WW Brand Name: Corsair Product Series: Air Product Model: ML140 Product Name: Air ML140 Cooling Fan Packaged Quantity: 1 Product Type: Cooling Fan Fan Information Fan Speed (rpm): 2000 Fan Bearing Type: Magnetic Levitation Air Flow: 97 CFM Noise Levels: 37 dB(A) LED Color: Blue Interfaces/Ports Connectors: 4-pin PWM Physical Characteristics Fan Diameter: 140 mm Fan Height: 5.51\"" Fan Width: 5.51\"" Fan Depth: 0.98\"" Miscellaneous Application/Usage: Case",43.45,USD,,509638
1347389,,"Johnnie Walker Red Label 0,7l (40%)",,6290,HUF,,17572
14364610,,Xiaomi Redmi Note 8 Pro 128GB - Blue,"6.53\"" FHD+ (2340x1080) with Gorilla Glass 5 (Front/Back), Dual SIM, Mediatek Helio G90T Octa-core, 6GB RAM, 128GB Flash, Quad Camera System: 64Mpixel f/1.9 + 8Mpixel f/2.2 + 2Mpixel f/2.4 + 2Mpixel f/2.4 (Back), 20Mpixel f/2.0 (Front), microSD, Android 9.0 (Pie), 4500 mAh battery, 200 gram",1999.00,DKK,,5291872
50284595,Epson,Genuine Epson C13T755440 Yellow High Capacity Ink Cartridge (T7554YHOEM),,65.99,GBP,,2806654
41312532,,"Evans TT12EC2S 12\"" EC2 Clear Drum Head","Evans EC2 Clear series contains two plies of 7mil film for optimized attack, tone, length of sustain, and ease of tuning for each size head. This drumhead features Sound Shaping Technology (SST) for a well-balanced sound, incorporated with Evans Level 360 Technology for ease of tuning, extended pitch range and optimum quality of sound.PRODUCT FEATURESTreatment: ClearPly: 2Technology: SSTMade using two plies of 7mil film, which offer consistency and durability for longer playing timeExclusive Sound Shaping Technology (SST) provides the ideal amount of dampening tailored for each individually sized drumheadUnique translucent coating delivers additional warmth, focus, and depthExclusive Evans Level 360 Technology collar design ensures proper contact between drumhead and drum shellAll Evans drumheads are designed, engineered, and manufactured in the USA",3.299E1,AUD,,1321835
93648382,,SANDISK 64GB CZ48 ULTRA USB3.0 FLASH DRIVE (SDCZ48-064G-U46)-WRTY 5YRS W/DISTRIBUTOR,Warranty : 5 Years with Local Distributor - Convergent,14.50,SGD,,598906
65894144,,Daniel Wellington Classic Sheffield 36mm Rose Schwarz Lederuhr DW00100036,,99,EUR,,48610
29989451,,"MB ASUS PRIME X570-P AM4 4DDR4 HDMI PCIE, M.2 ATX",,194.65,EUR,,2848082
61486145,,BLACKMAGIC DESIGN ATEM production Studio 4K,"BLACKMAGIC DESIGN ATEM production Studio 4K, expdition sous 24h, service professionnel inclus",1829.90,EUR,,1263992
10246441,RAM Mounts,"RAM-B-224-1U - RAM 3.25\"" Diameter Suction Cup Twist Lock Base with 1\"" Ball",,,,,3553607
69346431,,RAM Composite Yoke Clamp Base (RAP-B-121BU),"Included:1 x RAMComposite Yoke Clamp Base (RAP-B-121BU)TheRAP-B-121BUyoke clamp base will fit rails in diameter from 0.625\"" to a maximum of 1.25\"".The 1\"" rubber ball is at a right angle to the plane of the mount; when connected to a rail, the ball sits parallel to the rail.Suitable for flying, driving, riding and more.Crafted to hold firm to most glare shields, yokes, or tubing, practically any aircraft can benefit from this product.Attach the RAM-B-121BU to your golf cart, work bench, or even exercise equipment.SpecificationsFits any rail or edge lip from 0.625\"" to a maximum of 1.25\""Material: High Strength CompositeFor the aluminium option, check out the RAM-B-121BUBall Size:1\"" Rubber Ball \""B\"" Size",36.65,AUD,,719200
39883470,,Chaqueta New Era nfl new england patriots bomber,,1.199E2,EUR,,61261863
16623046,,SEAGATE 6TB 3.5 IRONWOLF PRO NAS HDD 256MB CACHE,,6007.31,ZAR,,84984
61611884,Intel,Intel Core i9-10980XE Cascade Lake 3.0 GHz LGA 2066 Boxed Processor,"Core i9-10980XE Cascade Lake 3.0 GHz LGA 2066 Boxed Processor. Upgrade your system and boost productivity with this Intel Core i9 Extreme Edition processor. The 18-core design and maximum turbo frequency of 4.60GHz support high-performance data processing and rendering, while Intel Turbo Boost Max Technology 3.0 automatically makes adjustments for enhanced efficiency. This AES-NI-enabled Intel Core i9 Extreme Edition processor offers compatibility with data encryption and supports up to 256GB of RAM across four channels for expandability.",999.99,USD,,2034165
44810316,Crucial,Crucial 4GB DDR3L 1600MHz SO-DIMM Single Rank,1600MHz DDR3 SDRAMSingle RankedCAS Latency: CL11UDIMM 204 pin Form FactorVoltage: 1.35V/1.5VLimited Lifetime Warranty,549.00,ZAR,,893407
97198719,,Intel Core I5 10500 - 3.1 GHz,Intel Core I5 10500 - 3.1 GHz; Turbo@ 4.5G Hz 6 Core 12 Thread; 12MB Intel Smartcache; 65W TDP; LGA 1200 - S RH3A,4218.00,ZAR,,1706093
73060856,,Canon PFI-706GY Grey Ink 700ml,,287.85,USD,,656769
41561456,,Sony Alpha a7S III Mirrorless Digital Camera (Body Only) + Plus Free Sony ECM-B1M Microphone,"ETA - TBATheSony Alpha a7S IIIraises the bar for what a full-frame mirrorless camera is capable of. A revised 12.1MP Exmor R BSI CMOS sensor and updated BIONZ XR image processor offer faster performance, improved noise reduction, and a wider dynamic range, along with UHD 4K 120p video recording and internal 10-bit 4:2:2 sampling.12MP Full-Frame Exmor R BSI CMOS SensorUHD 4K 120p Video, 10-Bit 4:2:2 Internal16-Bit Raw Output, HLG & S-Log3 Gammas759-Point Fast Hybrid AFArticulating Touchscreen LCDCompatible with Over 50 Native E-Mount LensesSD & CFexpress Memory Card compatibleVideo is the primary application of the a7S III, and improvements to the sensor and processor enable faster readout speeds and greatly reduced rolling shutter, along with a high-bitrate internal recording, 16-bit raw output via the full-size HDMI port, and flexible control over motion with variable frame rate selection. The a7S III also does away with recording time limits and incorporates HLG for direct HDR production as well as S-Log2/S-Log3 gamma profiles for advanced HDR production with editing.The updated sensor design also brings improved autofocus performance via 759 phase-detection points, which offer intelligent subject tracking and Real-time Eye AF to ensure critical focus on moving subjects in all recording modes. The sensor and BIONZ XR processor also facilitate impressive sensitivity, with an expanded range from ISO 40-409600, as well as fast 10 fps continuous shooting for up to 1000 consecutive raw frames. Additionally, 5-axis SteadyShot INSIDE sensor-shift image stabilization is available, too, which minimizes the appearance of camera shake by up to 5.5 stops.Complementing the imaging assets, Sony has also made some changes to the a7S III's physical design, including a rear LCD with a side-open articulating design and an impressive 9.44m-dot OLED electronic viewfinder. The camera's menu system has also been updated for more intuitive navigation and the body design helps to promote better heat dissipation for improved continuous recording capabilities. Additionally, dual memory card slots both support working with CFexpress Type A or SD UHS-II memory cards for flexible and high-speed file storage.","65,495.00",ZAR,,2473758
51212470,,Power Bank TP-LINK TL-PB10000,,89.90,PLN,,531212
74166543,,HEADSET STEREO H111/GREY 981-000593 LOGITECH,"On your computer, your tablet or your smartphoneUse your headset on almost all operating systems and platforms thanks to the standard 3.5mm jack connectivity.Noise-canceling micForget about background noise with the noise-canceling microphone.Comfortable and reversibleAdjust the light-weight headband for the right fit and use your microphone on your left or right side with ease.Fixing kind Head-Band Sensitivity 100 dB(a) Cord length 1.8 m Shipping box quantity 1 Unit Brutto Volume 0.00216 cubm Unit Net Weight 0.12 kg Unit Gross Weight 0.17 kg",28.9,EUR,,186203
44420446,,"LaCie d2 Professional 10TB Enterprise HDD [7200rpm] USB 3.1 Type C, Space Grey",,369,EUR,,356282
59037208,,Kingston Canvas Select Plus 128GB SD,"Minneskort, Class 10",212.00,SEK,,760756
28750198,,"LaCie Rugged IP54 5TB 2.5\"" HDD Thunderbolt3 & /USB3.1 Type C w/integrated cable",,299,EUR,,3073980
43522170,,Daniel Wellington Classic Cornwall Black Dial Watch,"This distinctive Daniel Wellington Classic Cornwall watch is guaranteed to turn heads, with its sleek all black dial and all-black NATO strap, this watch exudes refined elegance. This timeless piece boasts a minimal 36mm dial, contrasted by the rose gold tone hands for a stylish finish.",119,GBP,,2533164
40160836,GoPro,GoPro Max Dual Battery Charger + Battery,,599,SEK,,4684156
71378693,Logitech,Logitech H390 Stereo USB PC Computer Headset,Buy Logitech H390 Stereo USB PC Computer Headsets - MPN: 981-000406.A Stereo USB Headset For PC & MAC,45.59,GBP,,149318
37427126,Corsair,Corsair ML Series ML140 Premium Magnetic Levitation,,329,SEK,,456079
